date,temperature,uncertainty,month,year
1969-09-01,12.048,0.057,9,1969
1969-10-01,9.489,0.065,10,1969
1969-11-01,6.42,0.053,11,1969
1969-12-01,4.21,0.086,12,1969
1970-01-01,2.8360000000000003,0.084,1,1970
1970-02-01,3.735,0.0819999999999999,2,1970
1970-03-01,5.272,0.114,3,1970
1970-04-01,8.603,0.066,4,1970
1970-05-01,11.206,0.099,5,1970
1970-06-01,13.513,0.086,6,1970
1970-07-01,14.395,0.1,7,1970
1970-08-01,13.658,0.062,8,1970
1970-09-01,12.277,0.063,9,1970
1970-10-01,9.348,0.042,10,1970
1970-11-01,6.047000000000001,0.059,11,1970
1970-12-01,3.5210000000000004,0.05,12,1970
1971-01-01,2.967,0.101,1,1971
1971-02-01,2.867,0.17,2,1971
1971-03-01,5.001,0.063,3,1971
1971-04-01,8.338999999999999,0.067,4,1971
1971-05-01,11.211,0.112,5,1971
1971-06-01,13.099,0.104,6,1971
1971-07-01,14.139,0.106,7,1971
1971-08-01,13.879,0.076,8,1971
1971-09-01,12.139,0.129,9,1971
1971-10-01,9.388,0.106,10,1971
1971-11-01,6.295,0.076,11,1971
1971-12-01,3.867,0.065,12,1971
1972-01-01,1.882,0.086,1,1972
1972-02-01,2.609,0.105,2,1972
1972-03-01,5.287000000000001,0.05,3,1972
1972-04-01,8.337,0.067,4,1972
1972-05-01,11.155,0.091,5,1972
1972-06-01,13.501,0.113,6,1972
1972-07-01,14.231,0.118,7,1972
1972-08-01,14.171,0.096,8,1972
1972-09-01,11.901,0.126,9,1972
1972-10-01,9.346,0.141,10,1972
1972-11-01,5.7970000000000015,0.079,11,1972
1972-12-01,3.778,0.072,12,1972
1973-01-01,3.0380000000000003,0.092,1,1973
1973-02-01,3.898,0.161,2,1973
1973-03-01,5.82,0.096,3,1973
1973-04-01,8.937999999999997,0.103,4,1973
1973-05-01,11.768999999999998,0.0819999999999999,5,1973
1973-06-01,13.824000000000002,0.085,6,1973
1973-07-01,14.435,0.129,7,1973
1973-08-01,13.869000000000002,0.151,8,1973
1973-09-01,12.125,0.081,9,1973
1973-10-01,9.609,0.064,10,1973
1973-11-01,6.222,0.083,11,1973
1973-12-01,3.832,0.0819999999999999,12,1973
1974-01-01,2.261,0.096,1,1974
1974-02-01,2.582,0.127,2,1974
1974-03-01,5.19,0.114,3,1974
1974-04-01,8.386000000000001,0.091,4,1974
1974-05-01,11.198,0.087,5,1974
1974-06-01,13.382,0.131,6,1974
1974-07-01,14.288,0.059,7,1974
1974-08-01,14.015999999999998,0.105,8,1974
1974-09-01,11.744000000000002,0.135,9,1974
1974-10-01,9.098,0.059,10,1974
1974-11-01,5.915,0.123,11,1974
1974-12-01,3.55,0.127,12,1974
1975-01-01,3.059,0.078,1,1975
1975-02-01,3.395,0.107,2,1975
1975-03-01,5.706,0.07,3,1975
1975-04-01,8.584,0.066,4,1975
1975-05-01,11.742,0.087,5,1975
1975-06-01,13.557,0.109,6,1975
1975-07-01,14.351,0.096,7,1975
1975-08-01,13.514,0.219,8,1975
1975-09-01,12.152,0.127,9,1975
1975-10-01,9.318,0.064,10,1975
1975-11-01,5.893,0.056,11,1975
1975-12-01,3.667,0.086,12,1975
1976-01-01,2.884,0.068,1,1976
1976-02-01,3.031,0.069,2,1976
1976-03-01,4.517,0.06,3,1976
1976-04-01,8.293999999999999,0.086,4,1976
1976-05-01,10.941999999999998,0.163,5,1976
1976-06-01,13.086,0.103,6,1976
1976-07-01,14.155,0.18,7,1976
1976-08-01,13.511,0.17,8,1976
1976-09-01,11.895,0.053,9,1976
1976-10-01,8.511000000000001,0.111,10,1976
1976-11-01,5.66,0.062,11,1976
1976-12-01,3.681,0.0819999999999999,12,1976
1977-01-01,2.492,0.087,1,1977
1977-02-01,3.471,0.12,2,1977
1977-03-01,5.702000000000001,0.11,3,1977
1977-04-01,8.85,0.064,4,1977
1977-05-01,11.78,0.133,5,1977
1977-06-01,13.876,0.11,6,1977
1977-07-01,14.630999999999998,0.111,7,1977
1977-08-01,14.09,0.078,8,1977
1977-09-01,11.861999999999998,0.065,9,1977
1977-10-01,9.156,0.041,10,1977
1977-11-01,6.5440000000000005,0.062,11,1977
1977-12-01,3.749,0.035,12,1977
1978-01-01,2.705,0.095,1,1978
1978-02-01,3.4560000000000004,0.1369999999999999,2,1978
1978-03-01,5.607,0.097,3,1978
1978-04-01,8.790999999999999,0.088,4,1978
1978-05-01,11.414,0.139,5,1978
1978-06-01,13.22,0.106,6,1978
1978-07-01,14.364,0.158,7,1978
1978-08-01,13.297,0.099,8,1978
1978-09-01,12.03,0.096,9,1978
1978-10-01,9.339,0.0819999999999999,10,1978
1978-11-01,6.3500000000000005,0.081,11,1978
1978-12-01,3.74,0.068,12,1978
1979-01-01,2.6790000000000003,0.083,1,1979
1979-02-01,2.841,0.089,2,1979
1979-03-01,5.474,0.102,3,1979
1979-04-01,8.455,0.078,4,1979
1979-05-01,11.199000000000002,0.149,5,1979
1979-06-01,13.487,0.067,6,1979
1979-07-01,14.114,0.054,7,1979
1979-08-01,13.833,0.087,8,1979
1979-09-01,12.247,0.091,9,1979
1979-10-01,9.586,0.09,10,1979
1979-11-01,6.2860000000000005,0.079,11,1979
1979-12-01,4.6,0.068,12,1979
1980-01-01,2.9560000000000004,0.087,1,1980
1980-02-01,3.652,0.099,2,1980
1980-03-01,5.367000000000001,0.103,3,1980
1980-04-01,8.934999999999997,0.106,4,1980
1980-05-01,11.77,0.089,5,1980
1980-06-01,13.582,0.134,6,1980
1980-07-01,14.742,0.144,7,1980
1980-08-01,14.189,0.221,8,1980
1980-09-01,12.321,0.08,9,1980
1980-10-01,9.55,0.064,10,1980
1980-11-01,6.684,0.094,11,1980
1980-12-01,4.016,0.059,12,1980
1981-01-01,3.785,0.121,1,1981
1981-02-01,4.021,0.139,2,1981
1981-03-01,6.239,0.035,3,1981
1981-04-01,8.953,0.08,4,1981
1981-05-01,11.565,0.084,5,1981
1981-06-01,13.765,0.122,6,1981
1981-07-01,14.738,0.0819999999999999,7,1981
1981-08-01,14.502,0.099,8,1981
1981-09-01,12.236,0.118,9,1981
1981-10-01,9.394,0.059,10,1981
1981-11-01,6.273,0.058,11,1981
1981-12-01,4.519,0.05,12,1981
1982-01-01,2.5580000000000003,0.08,1,1982
1982-02-01,3.281,0.077,2,1982
1982-03-01,4.873,0.087,3,1982
1982-04-01,8.465,0.093,4,1982
1982-05-01,11.348,0.09,5,1982
1982-06-01,13.245,0.071,6,1982
1982-07-01,14.545,0.073,7,1982
1982-08-01,13.796,0.067,8,1982
1982-09-01,12.039,0.067,9,1982
1982-10-01,9.232,0.066,10,1982
1982-11-01,5.961,0.111,11,1982
1982-12-01,4.327,0.11,12,1982
1983-01-01,3.4450000000000003,0.115,1,1983
1983-02-01,3.814,0.173,2,1983
1983-03-01,5.699,0.09,3,1983
1983-04-01,8.693,0.05,4,1983
1983-05-01,11.729,0.106,5,1983
1983-06-01,13.478,0.124,6,1983
1983-07-01,14.408,0.07,7,1983
1983-08-01,14.302,0.061,8,1983
1983-09-01,12.698,0.098,9,1983
1983-10-01,9.478,0.096,10,1983
1983-11-01,6.7650000000000015,0.091,11,1983
1983-12-01,3.829,0.054,12,1983
1984-01-01,2.9410000000000003,0.081,1,1984
1984-02-01,3.093,0.101,2,1984
1984-03-01,5.671,0.084,3,1984
1984-04-01,8.431999999999999,0.163,4,1984
1984-05-01,11.976,0.061,5,1984
1984-06-01,13.387,0.191,6,1984
1984-07-01,14.429,0.1369999999999999,7,1984
1984-08-01,13.984000000000002,0.085,8,1984
1984-09-01,12.015,0.074,9,1984
1984-10-01,9.378,0.0819999999999999,10,1984
1984-11-01,5.811,0.106,11,1984
1984-12-01,3.185,0.066,12,1984
1985-01-01,3.01,0.0819999999999999,1,1985
1985-02-01,2.704,0.085,2,1985
1985-03-01,5.4510000000000005,0.06,3,1985
1985-04-01,8.633,0.085,4,1985
1985-05-01,11.425999999999998,0.066,5,1985
1985-06-01,13.569,0.187,6,1985
1985-07-01,13.973,0.087,7,1985
1985-08-01,14.059,0.087,8,1985
1985-09-01,11.98,0.08,9,1985
1985-10-01,9.338,0.089,10,1985
1985-11-01,5.968,0.104,11,1985
1985-12-01,3.785,0.107,12,1985
1986-01-01,3.315,0.117,1,1986
1986-02-01,3.991,0.113,2,1986
1986-03-01,5.755,0.048,3,1986
1986-04-01,8.870999999999997,0.086,4,1986
1986-05-01,11.581,0.066,5,1986
1986-06-01,13.439,0.06,6,1986
1986-07-01,14.293,0.06,7,1986
1986-08-01,13.972,0.059,8,1986
1986-09-01,11.816999999999998,0.143,9,1986
1986-10-01,9.299,0.096,10,1986
1986-11-01,5.9190000000000005,0.1,11,1986
1986-12-01,3.751,0.072,12,1986
1987-01-01,3.139,0.115,1,1987
1987-02-01,4.134,0.091,2,1987
1987-03-01,5.245,0.076,3,1987
1987-04-01,8.594999999999999,0.078,4,1987
1987-05-01,11.525,0.065,5,1987
1987-06-01,13.927,0.068,6,1987
1987-07-01,14.89,0.144,7,1987
1987-08-01,13.896,0.127,8,1987
1987-09-01,12.447,0.075,9,1987
1987-10-01,9.59,0.077,10,1987
1987-11-01,6.056,0.052,11,1987
1987-12-01,4.489,0.054,12,1987
1988-01-01,3.454,0.07,1,1988
1988-02-01,3.422,0.095,2,1988
1988-03-01,5.931,0.085,3,1988
1988-04-01,8.991999999999997,0.066,4,1988
1988-05-01,11.852,0.091,5,1988
1988-06-01,14.099,0.098,6,1988
1988-07-01,14.798,0.068,7,1988
1988-08-01,14.553,0.122,8,1988
1988-09-01,12.681,0.072,9,1988
1988-10-01,9.979,0.062,10,1988
1988-11-01,6.295,0.074,11,1988
1988-12-01,4.363,0.058,12,1988
1989-01-01,2.71,0.108,1,1989
1989-02-01,3.627,0.095,2,1989
1989-03-01,5.792000000000001,0.099,3,1989
1989-04-01,8.689,0.104,4,1989
1989-05-01,11.28,0.094,5,1989
1989-06-01,13.447,0.126,6,1989
1989-07-01,14.612,0.084,7,1989
1989-08-01,14.135,0.064,8,1989
1989-09-01,12.403,0.101,9,1989
1989-10-01,9.76,0.061,10,1989
1989-11-01,6.178999999999999,0.06,11,1989
1989-12-01,4.43,0.06,12,1989
1990-01-01,3.2430000000000003,0.09,1,1990
1990-02-01,3.643,0.087,2,1990
1990-03-01,6.73,0.099,3,1990
1990-04-01,9.169,0.059,4,1990
1990-05-01,11.831,0.071,5,1990
1990-06-01,13.893,0.087,6,1990
1990-07-01,14.784,0.14,7,1990
1990-08-01,14.095,0.05,8,1990
1990-09-01,12.195,0.106,9,1990
1990-10-01,9.882,0.036,10,1990
1990-11-01,6.92,0.132,11,1990
1990-12-01,4.425,0.079,12,1990
1991-01-01,3.1950000000000003,0.066,1,1991
1991-02-01,4.0440000000000005,0.087,2,1991
1991-03-01,5.574,0.076,3,1991
1991-04-01,9.226,0.04,4,1991
1991-05-01,11.616,0.062,5,1991
1991-06-01,14.263,0.074,6,1991
1991-07-01,14.987,0.055,7,1991
1991-08-01,14.319,0.057,8,1991
1991-09-01,12.677,0.053,9,1991
1991-10-01,9.753,0.064,10,1991
1991-11-01,6.44,0.07,11,1991
1991-12-01,4.059,0.041,12,1991
1992-01-01,3.579,0.084,1,1992
1992-02-01,3.931,0.148,2,1992
1992-03-01,5.952000000000001,0.069,3,1992
1992-04-01,8.572000000000001,0.061,4,1992
1992-05-01,11.534999999999998,0.073,5,1992
1992-06-01,13.576,0.066,6,1992
1992-07-01,14.139,0.081,7,1992
1992-08-01,13.765999999999998,0.084,8,1992
1992-09-01,11.672,0.049,9,1992
1992-10-01,9.353,0.047,10,1992
1992-11-01,5.888999999999999,0.083,11,1992
1992-12-01,4.075,0.155,12,1992
1993-01-01,3.301,0.096,1,1993
1993-02-01,3.745,0.097,2,1993
1993-03-01,5.922999999999999,0.094,3,1993
1993-04-01,8.69,0.046,4,1993
1993-05-01,11.475,0.056,5,1993
1993-06-01,13.518,0.075,6,1993
1993-07-01,14.595,0.11,7,1993
1993-08-01,13.835,0.065,8,1993
1993-09-01,11.93,0.102,9,1993
1993-10-01,9.614,0.064,10,1993
1993-11-01,5.738,0.09,11,1993
1993-12-01,4.035,0.081,12,1993
1994-01-01,3.024,0.063,1,1994
1994-02-01,2.81,0.105,2,1994
1994-03-01,5.731,0.071,3,1994
1994-04-01,9.018,0.044,4,1994
1994-05-01,11.684,0.08,5,1994
1994-06-01,14.144,0.087,6,1994
1994-07-01,14.658,0.076,7,1994
1994-08-01,13.977,0.051,8,1994
1994-09-01,12.515999999999998,0.068,9,1994
1994-10-01,10.002,0.077,10,1994
1994-11-01,6.787999999999999,0.064,11,1994
1994-12-01,4.113,0.065,12,1994
1995-01-01,3.54,0.057,1,1995
1995-02-01,4.656000000000001,0.083,2,1995
1995-03-01,5.956,0.077,3,1995
1995-04-01,8.972000000000001,0.078,4,1995
1995-05-01,11.57,0.063,5,1995
1995-06-01,14.164,0.088,6,1995
1995-07-01,15.116,0.079,7,1995
1995-08-01,14.636,0.088,8,1995
1995-09-01,12.565,0.087,9,1995
1995-10-01,10.106,0.086,10,1995
1995-11-01,6.761,0.087,11,1995
1995-12-01,4.123,0.044,12,1995
1996-01-01,2.862,0.088,1,1996
1996-02-01,4.0120000000000005,0.118,2,1996
1996-03-01,5.524,0.085,3,1996
1996-04-01,8.679,0.073,4,1996
1996-05-01,11.588,0.106,5,1996
1996-06-01,13.681,0.091,6,1996
1996-07-01,14.827,0.097,7,1996
1996-08-01,14.603,0.073,8,1996
1996-09-01,12.294,0.053,9,1996
1996-10-01,9.525,0.097,10,1996
1996-11-01,6.5470000000000015,0.078,11,1996
1996-12-01,4.325,0.058,12,1996
1997-01-01,3.165,0.083,1,1997
1997-02-01,3.766,0.093,2,1997
1997-03-01,6.0120000000000005,0.139,3,1997
1997-04-01,8.891,0.054,4,1997
1997-05-01,11.593,0.072,5,1997
1997-06-01,14.130999999999998,0.066,6,1997
1997-07-01,14.565,0.132,7,1997
1997-08-01,14.255999999999998,0.091,8,1997
1997-09-01,12.685,0.105,9,1997
1997-10-01,10.109,0.07,10,1997
1997-11-01,6.841,0.096,11,1997
1997-12-01,4.417,0.062,12,1997
1998-01-01,3.3520000000000003,0.076,1,1998
1998-02-01,4.8260000000000005,0.106,2,1998
1998-03-01,6.023,0.0819999999999999,3,1998
1998-04-01,9.358,0.05,4,1998
1998-05-01,12.291,0.083,5,1998
1998-06-01,14.521,0.114,6,1998
1998-07-01,15.34,0.074,7,1998
1998-08-01,14.874,0.074,8,1998
1998-09-01,12.672999999999998,0.047,9,1998
1998-10-01,9.941,0.055,10,1998
1998-11-01,6.404,0.081,11,1998
1998-12-01,4.6690000000000005,0.045,12,1998
1999-01-01,3.544,0.07,1,1999
1999-02-01,4.694,0.089,2,1999
1999-03-01,5.53,0.102,3,1999
1999-04-01,8.838,0.064,4,1999
1999-05-01,11.706,0.045,5,1999
1999-06-01,14.031,0.072,6,1999
1999-07-01,14.853,0.101,7,1999
1999-08-01,14.348,0.089,8,1999
1999-09-01,12.723,0.056,9,1999
1999-10-01,9.997,0.095,10,1999
1999-11-01,6.5920000000000005,0.083,11,1999
1999-12-01,4.565,0.085,12,1999
2000-01-01,2.95,0.091,1,2000
2000-02-01,4.184,0.093,2,2000
2000-03-01,6.218999999999999,0.12,3,2000
2000-04-01,9.552,0.075,4,2000
2000-05-01,11.874,0.064,5,2000
2000-06-01,14.06,0.1,6,2000
2000-07-01,14.848,0.12,7,2000
2000-08-01,14.519,0.086,8,2000
2000-09-01,12.547,0.058,9,2000
2000-10-01,9.486,0.047,10,2000
2000-11-01,6.312,0.084,11,2000
2000-12-01,3.863,0.064,12,2000
2001-01-01,3.3360000000000003,0.077,1,2001
2001-02-01,3.72,0.109,2,2001
2001-03-01,6.207999999999999,0.058,3,2001
2001-04-01,9.245,0.098,4,2001
2001-05-01,12.271,0.105,5,2001
2001-06-01,14.11,0.085,6,2001
2001-07-01,15.161,0.101,7,2001
2001-08-01,14.427,0.115,8,2001
2001-09-01,12.736,0.087,9,2001
2001-10-01,9.935,0.073,10,2001
2001-11-01,7.319,0.086,11,2001
2001-12-01,4.507,0.055,12,2001
2002-01-01,4.026,0.065,1,2002
2002-02-01,4.704,0.078,2,2002
2002-03-01,6.772,0.034,3,2002
2002-04-01,9.229,0.049,4,2002
2002-05-01,12.248,0.081,5,2002
2002-06-01,14.084,0.052,6,2002
2002-07-01,15.354,0.077,7,2002
2002-08-01,14.56,0.067,8,2002
2002-09-01,12.95,0.103,9,2002
2002-10-01,9.988,0.079,10,2002
2002-11-01,6.892,0.12,11,2002
2002-12-01,4.038,0.064,12,2002
2003-01-01,3.981,0.07,1,2003
2003-02-01,4.085,0.097,2,2003
2003-03-01,6.047999999999999,0.055,3,2003
2003-04-01,9.154,0.074,4,2003
2003-05-01,12.153,0.095,5,2003
2003-06-01,14.017,0.135,6,2003
2003-07-01,14.983,0.184,7,2003
2003-08-01,14.691,0.089,8,2003
2003-09-01,12.911,0.067,9,2003
2003-10-01,10.424,0.085,10,2003
2003-11-01,6.727,0.075,11,2003
2003-12-01,5.132999999999999,0.062,12,2003
2004-01-01,3.5250000000000004,0.062,1,2004
2004-02-01,4.4990000000000006,0.104,2,2004
2004-03-01,6.321000000000001,0.069,3,2004
2004-04-01,9.249,0.057,4,2004
2004-05-01,11.571,0.07,5,2004
2004-06-01,13.889,0.097,6,2004
2004-07-01,14.312,0.115,7,2004
2004-08-01,14.188,0.104,8,2004
2004-09-01,12.642,0.084,9,2004
2004-10-01,10.127,0.091,10,2004
2004-11-01,7.315,0.092,11,2004
2004-12-01,4.257,0.056,12,2004
2005-01-01,3.808,0.064,1,2005
2005-02-01,3.92,0.115,2,2005
2005-03-01,6.5440000000000005,0.06,3,2005
2005-04-01,9.618,0.052,4,2005
2005-05-01,12.226,0.09,5,2005
2005-06-01,14.476,0.083,6,2005
2005-07-01,15.19,0.094,7,2005
2005-08-01,14.51,0.078,8,2005
2005-09-01,13.217,0.08,9,2005
2005-10-01,10.601,0.064,10,2005
2005-11-01,7.422999999999999,0.068,11,2005
2005-12-01,4.878,0.054,12,2005
2006-01-01,3.286,0.064,1,2006
2006-02-01,4.43,0.118,2,2006
2006-03-01,6.3290000000000015,0.077,3,2006
2006-04-01,9.055,0.089,4,2006
2006-05-01,11.786,0.092,5,2006
2006-06-01,14.443,0.093,6,2006
2006-07-01,15.042,0.116,7,2006
2006-08-01,14.913,0.107,8,2006
2006-09-01,12.875,0.104,9,2006
2006-10-01,10.289,0.077,10,2006
2006-11-01,6.955,0.078,11,2006
2006-12-01,4.987,0.065,12,2006
2007-01-01,4.5790000000000015,0.059,1,2007
2007-02-01,4.221,0.077,2,2007
2007-03-01,6.485,0.113,3,2007
2007-04-01,9.823,0.109,4,2007
2007-05-01,12.518,0.07,5,2007
2007-06-01,14.309,0.072,6,2007
2007-07-01,15.23,0.115,7,2007
2007-08-01,14.752,0.113,8,2007
2007-09-01,12.93,0.102,9,2007
2007-10-01,10.332,0.1,10,2007
2007-11-01,7.0840000000000005,0.085,11,2007
2007-12-01,4.523,0.059,12,2007
2008-01-01,2.8440000000000003,0.059,1,2008
2008-02-01,3.576,0.068,2,2008
2008-03-01,6.906000000000001,0.099,3,2008
2008-04-01,9.295,0.083,4,2008
2008-05-01,12.053999999999998,0.071,5,2008
2008-06-01,14.145,0.097,6,2008
2008-07-01,15.174,0.072,7,2008
2008-08-01,14.377,0.113,8,2008
2008-09-01,12.802,0.087,9,2008
2008-10-01,10.399,0.078,10,2008
2008-11-01,7.224,0.064,11,2008
2008-12-01,4.385,0.056,12,2008
2009-01-01,3.687,0.078,1,2009
2009-02-01,4.093999999999999,0.083,2,2009
2009-03-01,6.086,0.058,3,2009
2009-04-01,9.367,0.084,4,2009
2009-05-01,12.111999999999998,0.104,5,2009
2009-06-01,14.201,0.074,6,2009
2009-07-01,15.231,0.148,7,2009
2009-08-01,14.655,0.109,8,2009
2009-09-01,13.153,0.05,9,2009
2009-10-01,10.136,0.075,10,2009
2009-11-01,7.031000000000001,0.087,11,2009
2009-12-01,4.31,0.081,12,2009
2010-01-01,3.737,0.079,1,2010
2010-02-01,4.399,0.08,2,2010
2010-03-01,6.738,0.057,3,2010
2010-04-01,9.671,0.087,4,2010
2010-05-01,12.406,0.078,5,2010
2010-06-01,14.421,0.086,6,2010
2010-07-01,15.213,0.09,7,2010
2010-08-01,14.768,0.112,8,2010
2010-09-01,12.863,0.065,9,2010
2010-10-01,10.442,0.07,10,2010
2010-11-01,7.487,0.102,11,2010
2010-12-01,4.292,0.095,12,2010
2011-01-01,3.282,0.0819999999999999,1,2011
2011-02-01,3.743,0.067,2,2011
2011-03-01,6.101,0.064,3,2011
2011-04-01,9.483,0.046,4,2011
2011-05-01,11.986,0.056,5,2011
2011-06-01,14.37,0.0819999999999999,6,2011
2011-07-01,15.482,0.113,7,2011
2011-08-01,15.012,0.091,8,2011
2011-09-01,12.912,0.083,9,2011
2011-10-01,10.352,0.087,10,2011
2011-11-01,6.814,0.107,11,2011
2011-12-01,4.654999999999999,0.106,12,2011
2012-01-01,3.157,0.085,1,2012
2012-02-01,3.628,0.102,2,2012
2012-03-01,6.023,0.054,3,2012
2012-04-01,9.675999999999998,0.055,4,2012
2012-05-01,12.59,0.109,5,2012
2012-06-01,14.492,0.078,6,2012
2012-07-01,15.076,0.076,7,2012
2012-08-01,14.72,0.069,8,2012
2012-09-01,13.04,0.069,9,2012
2012-10-01,10.428,0.098,10,2012
2012-11-01,7.1560000000000015,0.116,11,2012
2012-12-01,4.102,0.09,12,2012
2013-01-01,3.685,0.097,1,2013
2013-02-01,4.222,0.093,2,2013
2013-03-01,6.261,0.09,3,2013
2013-04-01,9.044,0.098,4,2013
2013-05-01,12.195,0.104,5,2013
2013-06-01,14.568,0.09,6,2013
2013-07-01,15.003,0.126,7,2013
2013-08-01,14.742,0.129,8,2013
2013-09-01,13.154000000000002,0.104,9,2013
2013-10-01,10.255999999999998,0.077,10,2013
2013-11-01,7.423999999999999,0.079,11,2013
2013-12-01,4.724,0.085,12,2013
2014-01-01,3.732,0.075,1,2014
2014-02-01,3.5,0.068,2,2014
2014-03-01,6.377999999999999,0.098,3,2014
2014-04-01,9.589,0.111,4,2014
2014-05-01,12.582,0.068,5,2014
2014-06-01,14.335,0.096,6,2014
2014-07-01,14.873,0.078,7,2014
2014-08-01,14.875,0.115,8,2014
2014-09-01,13.091,0.086,9,2014
2014-10-01,10.33,0.076,10,2014
2014-11-01,6.712999999999999,0.121,11,2014
2014-12-01,4.85,0.09,12,2014
2015-01-01,3.881,0.13,1,2015
2015-02-01,4.664,0.121,2,2015
2015-03-01,6.74,0.06,3,2015
2015-04-01,9.313,0.088,4,2015
2015-05-01,12.312,0.081,5,2015
2015-06-01,14.505,0.068,6,2015
2015-07-01,15.050999999999998,0.086,7,2015
2015-08-01,14.755,0.072,8,2015
2015-09-01,12.999,0.079,9,2015
2015-10-01,10.800999999999998,0.102,10,2015
2015-11-01,7.433,0.119,11,2015
2015-12-01,5.518,0.1,12,2015
